Type,Name,Latitude,Longitude
Beaches,Boeslum Strand,56.20562066153846,10.733956346153846
Beaches,Flovt Strand,55.229857187878785,9.702985133333334
Beaches,Dyngby Strand,55.96190283023256,10.264168913953489
Beaches,Ålbæk Strand,56.624781081355934,8.729850415254237
Beaches,Lystrup Strand,56.520894536111115,10.461011680555556
Beaches,Næsby Strand,54.746871831527095,11.059764416256156
Beaches,Dråby Strand,56.21756404,10.73821156
Beaches,Vibæk Strand,56.21901194,10.669023546666667
Beaches,Fuglsø Strand,56.18170748461539,10.543310846153846
Beaches,Ceresstranden,55.320194304761905,11.152132757142857
Beaches,Egå Strand,56.21394092,10.29158934
Beaches,Laxasands badplats,56.42894945,14.825355175
Beaches,Kidholm Strand,55.511751999510025,9.594500975951354
Beaches,Välornas badplats,57.321626252083334,13.727803809375
Beaches,Karlslunde Strand,55.552678477407405,12.254839172592591
Beaches,Sædding Strand,55.49573119577295,8.397722794565217
Beaches,Ursöbadet,56.629848495,14.8595412125
Beaches,Sandgårdslandet,56.626039354166664,14.95507061875
Beaches,Blokhus Strand,57.26178134585271,9.58573242003876
Beaches,Tannis Strand,57.602858900160385,10.20686222967121
Beaches,Sandersvig,55.34952867080048,9.626290754603202
Beaches,Hornbæk Strand,56.09412881783682,12.434127211764704
Beaches,Bosserne,55.93510035808081,10.782860650757575
Beaches,bakkebølle strand,54.97508956071429,11.982207366165412
Beaches,Skrea Strand,56.88239281917857,12.504237005833332
Beaches,Grötviks pir,56.640963033333335,12.780656291666666
Beaches,Västra stranden,56.663336925763886,12.833031025625
Beaches,Ringsegårds strand,56.86812497263158,12.53299224236842
Beaches,Laholmsbuktens strand,56.49574183766136,12.92533775152448
Beaches,Barnens badstrand,57.10853188541667,12.2415720875
Beaches,Tylösand,56.65375747281979,12.73071324640056
Beaches,Frösakull,56.663806092711944,12.727044630918428
Beaches,Askimsbadet,57.6253571162594,11.926438418796993
Beaches,Fiskebäcksbadet,57.64841658571429,11.848680121428572
Beaches,Hovåsbadet,57.61778685560606,11.922518222424243
Beaches,Rörviksbadet,57.62991548916666,11.881334126666665
Beaches,Nässja badplats,56.910978095,13.54179832
Beaches,Ibro badplats,56.921008891111114,13.33515187
Beaches,Vita bandet,56.650601007950435,12.798526764856584
Beaches,Orsnäs,57.41900489,12.04199614
Beaches,Stora Enens strand,57.4031420974359,12.02816347051282
Beaches,Olofsbo strand,56.91702347557355,12.386364737786774
Beaches,Osudden badplats,57.16141179243698,14.051344759593835
Beaches,Bergsjöbadet,57.74961363333333,12.0643314125
Beaches,Härlanda tjärns badplats,57.710023324352946,12.054128553235294
Beaches,Mjälen,56.901564209722224,13.779112766666666
Beaches,Smörvattnets badplats,57.779469475,12.105384475
Beaches,Mellby badplats,57.55568296,15.11358332
Beaches,Diö badplats,56.6465094275,14.220074434166666
Beaches,Midingsbråte Badplats,56.39555131,14.830811325
Beaches,Odensjö Badplats,56.8651159625,13.6186867375
Beaches,Movänta,57.656467555357146,15.123112642857143
Beaches,Solitüde Strand,54.82265690577778,9.486706486
Beaches,Öjaby badplats,56.90023132,14.740385351666665
Beaches,Saltum Strand,57.29085215,9.622694728125
Beaches,Amager Strandpark,55.65714588558776,12.640909936666667
Beaches,Ekelund,57.47101846048913,12.688988365199275
Beaches,Grønnestrand,57.143922390441176,9.270964963308824
Beaches,Hundbad,57.19165247222222,14.048392958333332
Beaches,Vikens Havsbad,56.151093319909506,12.56746641199095
Beaches,Boviks Bad,57.684363840476195,12.860537385714284
Beaches,Kastrup Søbad,55.645733657692304,12.648168519230769
Beaches,Gröna vik badplats,57.653904705,11.7816741325
Beaches,Furusjöns Badplats,57.649319133333336,12.860126441666665
Beaches,Storsjöns Badplats,57.646047394444444,12.844143888888889
Beaches,Lovsjöbadet,57.66871621602564,14.187831058141024
