Type,Name,Latitude,Longitude
Public Transport Stations,Rødvig,55.2547634,12.3785917
Public Transport Stations,Varpelev,55.3524557,12.279692
Public Transport Stations,Klippinge,55.34598,12.3257058
Public Transport Stations,Peter Bangs Vej,55.6780325,12.5036407
Public Transport Stations,Ørestad,55.6283839,12.5802183
Public Transport Stations,Tårnby,55.6297987,12.601581
Public Transport Stations,Malmparken,55.7246625,12.3857045
Public Transport Stations,Horne,57.5593397,9.9725283
Public Transport Stations,Kvægtorvet,57.4545668,9.9760412
Public Transport Stations,Skærbæk,55.1587111,8.7715973
Public Transport Stations,Agersø Havn,55.2117735,11.1979678
Public Transport Stations,Gilleleje Øst,56.1225918,12.3091701
Public Transport Stations,Stigsnæs Havn,55.2129958,11.2444939
Public Transport Stations,Bækmarksbro,56.4119465,8.308133
Public Transport Stations,Nørre Snede Rutebilstation,55.9661434,9.3933125
Public Transport Stations,Emmersbæk,57.5720644,9.9775439
Public Transport Stations,Lilleheden,57.5852735,9.9762793
Public Transport Stations,Glumsø,55.3523853,11.696387
Public Transport Stations,Bonnet,56.5210031,8.223046
Public Transport Stations,Hvalpsund-Sundsøre Færgefart,56.70032,9.1917915
Public Transport Stations,Espergærde Station,55.9962961,12.5497608
Public Transport Stations,Outrup,55.7171893,8.3445313
Public Transport Stations,Grindsted Rutebilstation,55.7589942,8.9315056
Public Transport Stations,Holte St.,55.8078501,12.4692679
Public Transport Stations,Lindevang,55.6834487,12.5131859
Public Transport Stations,Aalestrup Busterminal,56.6950469,9.4955495
Public Transport Stations,Næstved,55.2311888,11.7670814
Public Transport Stations,Bjerringbro,56.3741589,9.6584089
Public Transport Stations,Sorø St.,55.4193618,11.56929
Public Transport Stations,Sorø Baadfart,55.4199473,11.5633001
Public Transport Stations,Vallensbæk Station,55.6231303,12.3885964
Public Transport Stations,Strande,56.5690639,8.1602768
Public Transport Stations,Grenå - Anholt,56.4086507,10.9256382
Public Transport Stations,Holmstrup,55.3619633,10.2719151
Public Transport Stations,Bred,55.3732621,10.1058038
Public Transport Stations,Tommerup,55.3495891,10.1828194
Public Transport Stations,Ejby,55.428674,9.9300034
Public Transport Stations,Vamdrup,55.4279941,9.2864145
Public Transport Stations,Kolding,55.4905542,9.4814404
Public Transport Stations,Sildfærgen,55.0862065,8.5703
Public Transport Stations,Områdecenter Hedelund (Esbjerg),55.4888699,8.4959866
Public Transport Stations,Hinnerup,56.2630315,10.0595198
Public Transport Stations,Hobro,56.6431381,9.7823381
Public Transport Stations,Svenstrup,56.9720799,9.8561756
Public Transport Stations,Aakirkeby Terminalen,55.0724999,14.9131914
Public Transport Stations,Vrå,57.3547468,9.9421734
Public Transport Stations,Rønland,56.6567473,8.1947766
Public Transport Stations,Gråsten,54.9190195,9.5939371
Public Transport Stations,Tistrup,55.7167199,8.5983293
Public Transport Stations,Lundby,55.1102983,11.8694404
Public Transport Stations,Fredericia,55.5684379,9.739523
Public Transport Stations,Vildsund Vest,56.882449,8.6264271
Public Transport Stations,Hirtshals,57.5917049,9.9634184
Public Transport Stations,Helsingør-Helsingborg,56.032946,12.6160047
Public Transport Stations,Herning Station,56.1338148,8.9774155
Public Transport Stations,Hillerød,55.9270287,12.311414
Public Transport Stations,Allerød st.,55.8710098,12.3563603
Public Transport Stations,"Kokkedal st. Bus(150S,500S,377,384,95N)",55.9027239,12.5022195
Public Transport Stations,Lufthavnen (Metro),55.6309113,12.6492236
Public Transport Stations,Varde Kaserne,55.6120504,8.4721676
Public Transport Stations,Lunderskov,55.4803997,9.3040943
Public Transport Stations,Öresundslinjen,56.0296728,12.6097261
Public Transport Stations,Ballebro,54.9990072,9.6707708
Public Transport Stations,Borup Station,55.4940698,11.9722898
Public Transport Stations,Bredebro,55.056956,8.8231512
Public Transport Stations,Bur,56.3677389,8.4279829
Public Transport Stations,Gårde,55.7652974,8.6115365
Public Transport Stations,Hee,56.1440538,8.2867545
Public Transport Stations,Hjerm,56.4388053,8.6398964
Public Transport Stations,Hjortshøj,56.2446348,10.2685378
Public Transport Stations,Jyderup St.,55.6600009,11.3992251
Public Transport Stations,Nivå st.,55.9340773,12.5058579
Public Transport Stations,"Banegårdspladsen, afsætning (Næstved St)",55.2321281,11.7655718
Public Transport Stations,Ringsted station,55.4386193,11.785293
Public Transport Stations,Sig,55.6654375,8.5769413
Public Transport Stations,Tim,56.19533,8.3057895
Public Transport Stations,Tureby,55.3734096,12.0760275
Public Transport Stations,Tølløse Station,55.6117882,11.7728615
Public Transport Stations,Ulstrup,56.3954985,9.7930525
Public Transport Stations,Varde Nord,55.6311845,8.5001359
Public Transport Stations,Vemb,56.3438706,8.3454452
Public Transport Stations,Viby Sjælland Station,55.5494528,12.0242095
Public Transport Stations,Bryggebroen,55.661928,12.568893
Public Transport Stations,Refshaleøen,55.6909228,12.6071292
Public Transport Stations,Vestamager,55.619371,12.5755841
Public Transport Stations,Napstjert,57.5545542,10.4083168
Public Transport Stations,Svendborg-Hjortø,55.0577696,10.6146214
Public Transport Stations,Ordrup,55.7628994,12.5835616
Public Transport Stations,Kokkedal,55.9032608,12.5024245
Public Transport Stations,Dyssekilde,55.9854238,11.9427382
Public Transport Stations,Godhavn,56.0599174,12.0972072
Public Transport Stations,Frederikshavnsvej,57.7246845,10.5634573
Public Transport Stations,Jerup,57.5320982,10.4171808
Public Transport Stations,Strandby,57.4899627,10.49005
Public Transport Stations,Rimmen,57.5047875,10.4453825
Public Transport Stations,Ålbæk,57.5924007,10.4082686
Public Transport Stations,Bunken,57.6301229,10.4394377
Public Transport Stations,Hulsig,57.6596943,10.4633661
Public Transport Stations,Hornslet,56.3205403,10.3136376
Public Transport Stations,Herning,56.1325451,8.9782986
Public Transport Stations,Lem,56.0250863,8.3859305
Public Transport Stations,Ringkøbing,56.0928359,8.2505079
Public Transport Stations,Sindal,57.4700429,10.2021794
Public Transport Stations,Tornby,57.5329636,9.9496021
Public Transport Stations,Vidstrup,57.5018957,9.947579
Public Transport Stations,Holbæk,55.7155286,11.7080223
Public Transport Stations,Jægerhuset,55.8089216,12.4415498
Public Transport Stations,Bagsværdvej,55.7665781,12.459389
Public Transport Stations,MS Thor,55.2125722,14.9709917
Public Transport Stations,Guldager,55.5359562,8.4404779
Public Transport Stations,Borup,55.4946244,11.9720903
Public Transport Stations,Hundested,55.9636015,11.8527389
Public Transport Stations,Gilleleje,56.123614,12.3022774
Public Transport Stations,Ringsted,55.4380663,11.7860978
Public Transport Stations,Slagelse,55.4075014,11.3485562
Public Transport Stations,Odder - Busterminal,55.9714832,10.1501619
Public Transport Stations,Holte Havn,55.8100405,12.4682462
Public Transport Stations,Grenaa,56.412739,10.8804542
Public Transport Stations,Havdrup,55.5436649,12.1171736
Public Transport Stations,Roskilde Festivalplads,55.6221133,12.0700543
Public Transport Stations,Ramme,56.4889128,8.2105268
Public Transport Stations,Boulevarden,55.6238156,8.460158
Public Transport Stations,Hyllerslev,55.6263151,8.4007068
Public Transport Stations,Baunhøj,55.6358524,8.2830027
Public Transport Stations,Løftgård,55.7294724,8.3530239
Public Transport Stations,Fåre,56.4539623,8.2617436
Public Transport Stations,Varde,55.6159258,8.484433
Public Transport Stations,Bågø - Assens,55.2703253,9.8896055
Public Transport Stations,Bogense Rutebilstation,55.564982,10.0862779
Public Transport Stations,Femøren,55.6451882,12.638338
Public Transport Stations,Amager Strand,55.6561353,12.6318585
Public Transport Stations,Kastrup,55.6357222,12.6469508
Public Transport Stations,Bella Center,55.6380729,12.582926
Public Transport Stations,Øresund,55.6614401,12.6287182
Public Transport Stations,DR Byen,55.6557682,12.5890175
Public Transport Stations,Sundby,55.6452516,12.5857172
Public Transport Stations,Islands Brygge,55.6634112,12.5852113
Public Transport Stations,Lystrup,56.2310704,10.2351986
Public Transport Stations,Løgten,56.2757352,10.3172907
Public Transport Stations,Mørke,56.339328,10.3760183
Public Transport Stations,Ryomgård,56.3800312,10.5005559
Public Transport Stations,Skødstrup,56.2618625,10.3031417
Public Transport Stations,Trustrup,56.3507254,10.7715962
Public Transport Stations,Holte Station,55.8081675,12.4676394
Public Transport Stations,Albertslund Station,55.6588355,12.352168
Public Transport Stations,Svendborg Busterminal,55.0610028,10.6127172
Public Transport Stations,Klampenborg,55.7767944,12.5880869
Public Transport Stations,Samsø - Hou,55.9124582,10.2591054
Public Transport Stations,Flintholm St.,55.6859951,12.4986859
Public Transport Stations,Farsø busterminal,56.77199,9.3387325
